LotID,Agency,Area,Development,LotType,OBJECTID,LU_DESC,LU_TEXT,LU_DT_DESC,GPR,GPR_NUM,WHI_Q_MX,GPR_B_MN,REGION_N,PLN_AREA_N,SUBZONE_NO,SUBZONE_N,CREATE_BY,CREATE_DT,LST_MDF_BY,LST_MDF_DT,SYSTEM_ID,SHAPE_Length,SHAPE_Area,n_lots,Latitude,Longitude,nearest_temperature_station,nearest_rainfall_station,nearest_windspeed_station,nearest_weatherforecast_station
AM46,HDB,,BLK 588 ANG MO KIO STREET 52,C,63468.0,RESIDENTIAL, ,,3.5,3.5,,,NORTH-EAST REGION,ANG MO KIO,2.0,CHENG SAN,ZAMRI BIN HASAN,1194321987000.0,Koh Sok Tiang,1571135708000.0,180718-68075,930.837401325498,37403.25454414759,257.0,1.372178323,103.8533964,S115,S115,S115,Tuas
AM51,HDB,,BLK 700 ANG MO KIO AVE 6,C,63454.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,3.0,3.0,,,NORTH-EAST REGION,ANG MO KIO,1.0,ANG MO KIO TOWN CENTRE,ZAMRI BIN HASAN,1194321981000.0,Koh Sok Tiang,1571135708000.0,180718-68056,552.0971472590452,17496.024363606663,182.0,1.369915002,103.8466985,S115,S115,S115,Tuas
AM79,HDB,,BLK 596 ANG MO KIO STREEET 52,C,63457.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,3.5,3.5,,,NORTH-EAST REGION,ANG MO KIO,2.0,CHENG SAN,ZAMRI BIN HASAN,1194321983000.0,Koh Sok Tiang,1571135708000.0,180718-68060,625.5859806626819,20735.54521534411,499.0,1.372358192,103.8513967,S115,S115,S115,Tuas
AM81,HDB,,BLK 132A ANG MO KIO ST 12,C,47241.0,RESIDENTIAL,,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,ANG MO KIO,6.0,KEBUN BAHRU,"CHAN SI XIAN, SERENE",1190887629000.0,Koh Sok Tiang,1571135671000.0,180718-51009,1206.2840113263635,49967.56015379966,299.0,1.371639242,103.8419478,S115,S115,S115,Tuas
AR1L,HDB,,3 AND 5 DOVER ROAD,C,6884.0,RESIDENTIAL, ,HDB Public Housing,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,"LIM PEI JUAN, TRACY",1185159455000.0,Kumari Sajeev d/o C Shanmugam,1571135805000.0,180718-7193,761.201844850456,29404.998632930245,4.0,1.303876719,103.7826318,S106,S106,S106,Pulau Tekong
AR1M,HDB,,BLK 2A DOVER ROAD,C,6884.0,RESIDENTIAL, ,HDB Public Housing,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,"LIM PEI JUAN, TRACY",1185159455000.0,Kumari Sajeev d/o C Shanmugam,1571135805000.0,180718-7193,761.201844850456,29404.998632930245,175.0,1.302848684,103.7836668,S106,S106,S106,Pulau Tekong
AR2L,HDB,,BLK 26 AND 27 DOVER CRESCENT,C,67021.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,"LIM PEI JUAN, TRACY",1195044517000.0,Kumari Sajeev d/o C Shanmugam,1571136084000.0,180718-72061,369.8107261254046,8157.817031282052,4.0,1.305913234,103.7811547,S106,S106,S106,Pulau Tekong
AR2M,HDB,,BLK 28 DOVER CRESCENT,C,7585.0,RESIDENTIAL,,HDB Public Housing,4.2,4.2,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,"LIM PEI JUAN, TRACY",1185159771000.0,Kumari Sajeev d/o C Shanmugam,1571136079000.0,180718-7911,759.9094665414026,25999.936220185315,496.0,1.304738893,103.7816745,S106,S106,S106,Pulau Tekong
AR5M,HDB,,BLK 19A DOVER CRESCENT,C,90241.0,RESIDENTIAL,,HDB Public Housing,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,SEAH BOON CHUN,1316528619000.0,Kumari Sajeev d/o C Shanmugam,1571831187000.0,180718-97354,871.931174105836,36659.068019997256,288.0,1.307343527,103.7844633,S106,S106,S106,Pulau Tekong
AR7L,HDB,,12 TO 14 DOVER CLOSE EAST,C,7554.0,RESIDENTIAL, ,HDB Public Housing,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,"LIM PEI JUAN, TRACY",1185159755000.0,Kumari Sajeev d/o C Shanmugam,1571136078000.0,180718-7879,760.947285832265,26590.155401134783,4.0,1.305807721,103.7855911,S106,S106,S106,Pulau Tekong
AR7M,HDB,,BLK 12A DOVER CLOSE EAST,C,7554.0,RESIDENTIAL, ,HDB Public Housing,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,"LIM PEI JUAN, TRACY",1185159755000.0,Kumari Sajeev d/o C Shanmugam,1571136078000.0,180718-7879,760.947285832265,26590.155401134783,279.0,1.304771377,103.785192,S106,S106,S106,Pulau Tekong
AR9,HDB,,BLK 20/22/23 DOVER CRESCENT,C,90241.0,RESIDENTIAL,,HDB Public Housing,2.8,2.8000000000000003,,,CENTRAL REGION,QUEENSTOWN,10.0,DOVER,SEAH BOON CHUN,1316528619000.0,Kumari Sajeev d/o C Shanmugam,1571831187000.0,180718-97354,871.931174105836,36659.068019997256,50.0,1.307284363,103.7834396,S106,S106,S106,Pulau Tekong
AV1,HDB,,BLK 120/120A/121-127 ALEXANDRA VILLAGE,C,43812.0,COMMERCIAL & RESIDENTIAL, ,COMMERCIAL & RESIDENTIAL - PUBLIC HOUSING,EVA,,,,CENTRAL REGION,BUKIT MERAH,7.0,ALEXANDRA HILL,"LIM PEI JUAN, TRACY",1190095012000.0,Ahmad Bin Sarim,1571069995000.0,180718-47399,893.2261360463474,37830.52937638068,277.0,1.285582555,103.8032153,S106,S106,S106,Pulau Tekong
B10,HDB,,BLK 404/413 BEDOK NORTH AVENUE 3,C,75614.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272476000.0,Yap Salleha Binte Abdullah,1571140528000.0,180718-80791,2305.820717032472,93643.95489404252,430.0,1.329028331,103.9337077,S115,S115,S115,Tuas
B11,HDB,,BLK 416/418 BEDOK NORTH AVENUE 2,C,91260.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1349278445000.0,Yap Salleha Binte Abdullah,1571140581000.0,180718-98504,2717.062315293076,133265.43884747336,718.6666666666666,1.328342005,103.9303962,S115,S115,S115,Tuas
B16,HDB,,BLK 32/63 BEDOK SOUTH AVENUE 2,C,72215.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,6.0,BEDOK SOUTH,NOR ASHIKIN BINTE ABU BAKAR,1196271442000.0,Yap Salleha Binte Abdullah,1571140435000.0,180718-77359,1922.880827649465,152775.01966280778,269.0,1.323501118,103.9405595,S115,S115,S115,Tuas
B17,HDB,,BLK 52/57 NEW UPPER CHANGI ROAD,C,76736.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,6.0,BEDOK SOUTH,NOR ASHIKIN BINTE ABU BAKAR,1196272844000.0,Yap Salleha Binte Abdullah,1571140558000.0,180718-81922,877.2195760782386,34454.79647204432,219.0,1.324217738,103.9418572,S115,S115,S115,Tuas
B19,HDB,,BLK 37/38/43/60 BEDOK SOUTH ROAD,C,72215.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,6.0,BEDOK SOUTH,NOR ASHIKIN BINTE ABU BAKAR,1196271442000.0,Yap Salleha Binte Abdullah,1571140435000.0,180718-77359,1922.880827649465,152775.01966280778,693.0,1.321924546,103.940961,S115,S115,S115,Tuas
B20,HDB,,BLK 67/73 BEDOK SOUTH ROAD,C,96780.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,6.0,BEDOK SOUTH,ROSMAWATI BTE AHMAT,1398869800000.0,Yap Salleha Binte Abdullah,1571140597000.0,180718-105202,1415.4147579493372,49626.04767946302,219.0,1.319799714,103.9434204,S115,S115,S115,Tuas
B21,HDB,,BLK 74/82 BEDOK NORTH ROAD,C,89512.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1271086494000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-96496,1229.930103613241,74029.99948666968,499.3333333333333,1.328177963,103.9410465,S115,S115,S115,Tuas
B24,HDB,,BLK 84/89 BEDOK NORTH AVENUE 4,C,76116.0,COMMERCIAL & RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272603000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-81297,807.0504571538133,37411.34918201899,123.0,1.33264716,103.9382946,S115,S115,S115,Tuas
B25,HDB,,BLK 91/97 BEDOK NORTH AVENUE 4,C,89511.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1271086493000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-96495,1327.2729055310192,61253.284124343445,70.0,1.332969119,103.9404903,S115,S115,S115,Tuas
B26,HDB,,BLK 98/100 BEDOK NORTH AVENUE 4,C,84788.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1219834670000.0,Yap Salleha Binte Abdullah,1571140568000.0,180718-91195,2196.9077472822173,108428.5723003422,166.0,1.334307987,103.9403406,S115,S115,S115,Tuas
B27,HDB,,BLK 101/106 BEDOK NORTH AVENUE 4,C,84788.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1219834670000.0,Yap Salleha Binte Abdullah,1571140568000.0,180718-91195,2196.9077472822173,108428.5723003422,210.0,1.334117747,103.9380381,S115,S115,S115,Tuas
B28,HDB,,BLK 107/110 BEDOK NORTH ROAD,C,84788.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1219834670000.0,Yap Salleha Binte Abdullah,1571140568000.0,180718-91195,2196.9077472822173,108428.5723003422,272.0,1.33254479,103.9355711,S115,S115,S115,Tuas
B30,HDB,,BLK 119/123 BEDOK NORTH STREET 2,C,84318.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1218550208000.0,Yap Salleha Binte Abdullah,1571140568000.0,180718-90661,4069.675284634744,131863.37136171802,217.0,1.329942835,103.9387534,S115,S115,S115,Tuas
B31,HDB,,BLK 124/129 BEDOK NORTH STREET 2,C,84318.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1218550208000.0,Yap Salleha Binte Abdullah,1571140568000.0,180718-90661,4069.675284634744,131863.37136171802,307.0,1.328501234,103.9388502,S115,S115,S115,Tuas
B32,HDB,,BLK 130/132 BEDOK NORTH STREET 2,C,76147.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272610000.0,Yap Salleha Binte Abdullah,1571140544000.0,180718-81328,1637.7125802400064,75392.92625834738,232.0,1.32741067,103.9367575,S115,S115,S115,Tuas
B33,HDB,,BLK 131/122 BEDOK NORTH AVENUE 3,C,76147.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272610000.0,Yap Salleha Binte Abdullah,1571140544000.0,180718-81328,1637.7125802400064,75392.92625834738,225.0,1.327240858,103.9358002,S115,S115,S115,Tuas
B34,HDB,,BLK 134/136 BEDOK NORTH AVENUE 3,C,76147.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272610000.0,Yap Salleha Binte Abdullah,1571140544000.0,180718-81328,1637.7125802400064,75392.92625834738,244.0,1.328312294,103.9356734,S115,S115,S115,Tuas
B35,HDB,,BLK 137/140 BEDOK NORTH AVENUE 3,C,76147.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272610000.0,Yap Salleha Binte Abdullah,1571140544000.0,180718-81328,1637.7125802400064,75392.92625834738,140.0,1.329058097,103.9351762,S115,S115,S115,Tuas
B40,HDB,,BLK 504/507 BEDOK NORTH STREET 3,C,74329.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196272061000.0,Yap Salleha Binte Abdullah,1571140493000.0,180718-79495,1465.4164273762508,64019.247033814965,474.0,1.332549948,103.9327701,S115,S115,S115,Tuas
B41,HDB,,BLK 510 BEDOK NORTH STREET 3,C,84319.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1218550209000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90662,737.7291032388586,30445.585279561423,25.0,1.332554918,103.9314929,S115,S115,S115,Tuas
B42,HDB,,BLK 509/511 BEDOK NORTH STREET 3,C,84319.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1218550209000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90662,737.7291032388586,30445.585279561423,84.0,1.332451791,103.9308212,S115,S115,S115,Tuas
B43,HDB,,BLK 519/522 553 BEDOK NORTH AVENUE 1/2,C,88521.0,RESIDENTIAL,,Residential - Public Housing - Non-Landed,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1261409883000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-95485,2201.188564020981,128032.73166753496,217.0,1.331105187,103.9276034,S115,S115,S115,Tuas
B44,HDB,,BLK 528/536 BEDOK NORTH STREET 3,C,84585.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,CHAY PIK YUI,1219662200000.0,Yap Salleha Binte Abdullah,1571140568000.0,180718-90970,3314.419281484246,163153.58622894742,915.0,1.333971252,103.9275088,S115,S115,S115,Tuas
B44B,HDB,,BLKS 556/557 BEDOK NORTH STREET 3,C,70409.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196270860000.0,Yap Salleha Binte Abdullah,1571140387000.0,180718-75537,534.7895401537941,11559.484407009177,83.66666666666667,1.332264404,103.9229186,S115,S115,S115,Tuas
B45,HDB,,BLK 537/539 BEDOK NORTH STREET 3,C,69289.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196270472000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-74406,839.7529430587799,44885.97294861264,48.0,1.331679984,103.925429,S115,S115,S115,Tuas
B46,HDB,,BLK 537/538 BEDOK NORTH STREET 3,C,69289.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,NOR ASHIKIN BINTE ABU BAKAR,1196270472000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-74406,839.7529430587799,44885.97294861264,66.0,1.331321224,103.924182,S115,S115,S115,Tuas
B47,HDB,,BLK 540/542 BEDOK NORTH STREET 3,C,88517.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1261390402000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-95481,1382.3358863169356,71380.81642924584,217.66666666666663,1.330895915,103.9222478,S115,S115,S115,Tuas
B48,HDB,,BLK 543/547 BEDOK NORTH STREET 3,C,88517.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1261390402000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-95481,1382.3358863169356,71380.81642924584,177.0,1.330095928,103.9234212,S115,S115,S115,Tuas
B49,HDB,,BLK 549/551 BEDOK NORTH AVENUE 1,C,88521.0,RESIDENTIAL,,Residential - Public Housing - Non-Landed,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1261409883000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-95485,2201.188564020981,128032.73166753496,138.33333333333334,1.332185767,103.9266682,S115,S115,S115,Tuas
B50,HDB,,BLK 601/605 BEDOK RESERVOIR ROAD,C,86731.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,ROSMAWATI BTE AHMAT,1223887397000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-93454,3406.722802764364,243141.5768733557,425.0,1.330447091,103.9130666,S115,S115,S115,Tuas
B51,HDB,,BLK 611/616 BEDOK RESERVOIR ROAD,C,86731.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,ROSMAWATI BTE AHMAT,1223887397000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-93454,3406.722802764364,243141.5768733557,317.0,1.3321465,103.9163962,S115,S115,S115,Tuas
B52,HDB,,BLK 617/624 BEDOK RESERVOIR ROAD,C,86731.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,ROSMAWATI BTE AHMAT,1223887397000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-93454,3406.722802764364,243141.5768733557,296.0,1.33390918,103.9178942,S115,S115,S115,Tuas
B53,HDB,,BLK 625/629 BEDOK RESERVOIR ROAD,C,86731.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,ROSMAWATI BTE AHMAT,1223887397000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-93454,3406.722802764364,243141.5768733557,196.0,1.334251489,103.9151772,S115,S115,S115,Tuas
B54,HDB,,BLK 630/632 BEDOK RESERVOIR ROAD,C,76853.0,COMMERCIAL & RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,NOR ASHIKIN BINTE ABU BAKAR,1196273231000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-82044,857.468007084662,35993.317096818355,141.0,1.333363744,103.9152037,S115,S115,S115,Tuas
B57,HDB,,BLK 701/708 BEDOK RESERVOIR ROAD,C,83943.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,2.0,BEDOK RESERVOIR,ROSMAWATI BTE AHMAT,1213620901000.0,Low Wai Tuck,1598355126000.0,180718-90268,1750.796134911221,61616.27253695757,425.3333333333333,1.335843395,103.9190193,S115,S115,S115,Tuas
B59,HDB,,BLK 716/718/721 BEDOK RESERVOIR ROAD,C,83945.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,2.0,BEDOK RESERVOIR,ROSMAWATI BTE AHMAT,1213620902000.0,Yap Salleha Binte Abdullah,1571140561000.0,180718-90270,2621.8973995028523,107040.8518670654,291.0,1.337459185,103.9259534,S115,S115,S115,Tuas
B6,HDB,,BLK 204/209 NEW UPPER CHANGI ROAD,C,81571.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1202213367000.0,Low Wai Tuck,1631550093000.0,130921-4609147822856,2326.517666195791,92293.91880747111,544.0,1.326330497,103.9303395,S115,S115,S115,Tuas
B60,HDB,,BLK 722/725 BEDOK RESERVOIR ROAD,C,69955.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,2.0,BEDOK RESERVOIR,NOR ASHIKIN BINTE ABU BAKAR,1196270749000.0,Yap Salleha Binte Abdullah,1571140374000.0,180718-75080,1497.9690423267716,24306.028180445148,210.0,1.337194222,103.9290567,S115,S115,S115,Tuas
B63,HDB,,BLK 739/745 BEDOK RESERVOIR ROAD,C,83942.0,COMMERCIAL & RESIDENTIAL, ,,1.4,1.4,,,EAST REGION,BEDOK,2.0,BEDOK RESERVOIR,ROSMAWATI BTE AHMAT,1213620901000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90267,966.1004124244788,33362.90461918411,55.333333333333336,1.338153727,103.9226165,S115,S115,S115,Tuas
B65,HDB,,BLK 155/172 BEDOK SOUTH ROAD/AVE 3,C,74742.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,6.0,BEDOK SOUTH,NOR ASHIKIN BINTE ABU BAKAR,1196272172000.0,Yap Salleha Binte Abdullah,1571140505000.0,180718-79911,1423.936959086236,66506.91843462802,493.0,1.32003291,103.9456593,S115,S115,S115,Tuas
B66,HDB,,BLK 637A BEDOK RESERVOIR ROAD,C,85924.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,ROSMAWATI BTE AHMAT,1222429684000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-92523,1085.1942185098176,69257.49787080417,584.0,1.330548155,103.9043396,S115,S115,S115,Tuas
B67,HDB,,BLK 649A JALAN TENAGA,C,85924.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,ROSMAWATI BTE AHMAT,1222429684000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-92523,1085.1942185098176,69257.49787080417,297.6666666666667,1.332015772,103.9063948,S115,S115,S115,Tuas
B69,HDB,,BLK 94A BEDOK NORTH AVENUE 4,C,89511.0,RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1271086493000.0,Yap Salleha Binte Abdullah,1571140569000.0,180718-96495,1327.2729055310192,61253.284124343445,296.0,1.333426184,103.9419707,S115,S115,S115,Tuas
B7,HDB,,BLK 211/218 BEDOK NORTH STREET 1,C,81571.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1202213367000.0,Low Wai Tuck,1631550093000.0,130921-4609147822856,2326.517666195791,92293.91880747111,58.0,1.32513124,103.9319217,S115,S115,S115,Tuas
B70,HDB,,BLK 201 BEDOK NORTH ST 1,C,83846.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1212507448000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90151,774.4475874701654,23054.783705060523,36.66666666666666,1.326289845,103.9279955,S115,S115,S115,Tuas
B71,HDB,,BLK 29C CHAI CHEE AVENUE,C,84245.0,COMMERCIAL & RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,3.0,KEMBANGAN,ROSMAWATI BTE AHMAT,1218546707000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90585,771.5213015823026,30539.87355516518,172.0,1.324293889,103.9243004,S115,S115,S115,Tuas
B72,HDB,,BLK 660A JALAN TENAGA,C,69680.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,NOR ASHIKIN BINTE ABU BAKAR,1196270584000.0,Yap Salleha Binte Abdullah,1571140368000.0,180718-74803,1293.1115541949573,106164.66485346267,360.6666666666667,1.33437706,103.9073898,S115,S115,S115,Tuas
B73,HDB,,BLK 651A JALAN TENAGA,C,69680.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,NOR ASHIKIN BINTE ABU BAKAR,1196270584000.0,Yap Salleha Binte Abdullah,1571140368000.0,180718-74803,1293.1115541949573,106164.66485346267,50.0,1.332492268,103.9069672,S115,S115,S115,Tuas
B74,HDB,,BLK 671A JALAN DAMAI,C,69680.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,1.0,KAKI BUKIT,NOR ASHIKIN BINTE ABU BAKAR,1196270584000.0,Yap Salleha Binte Abdullah,1571140368000.0,180718-74803,1293.1115541949573,106164.66485346267,364.3333333333333,1.332846853,103.9090553,S115,S115,S115,Tuas
B79,HDB,,BLK 772A BEDOK RESERVOIR VIEW,C,69944.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,2.0,BEDOK RESERVOIR,NOR ASHIKIN BINTE ABU BAKAR,1196270745000.0,Yap Salleha Binte Abdullah,1571140374000.0,180718-75069,1569.3622735799652,91432.8774926481,1719.0,1.336776156,103.9374066,S115,S115,S115,Tuas
B7A,HDB,,BLK 216/218 BEDOK NORTH ST 1,C,81571.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1202213367000.0,Low Wai Tuck,1631550093000.0,130921-4609147822856,2326.517666195791,92293.91880747111,122.0,1.327131692,103.934037,S115,S115,S115,Tuas
B7B,HDB,,BEDOK CENTRAL,C,94113.0,RESIDENTIAL,,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1378812821000.0,Yap Salleha Binte Abdullah,1571140590000.0,180718-101877,277.22024952618585,4854.654010431771,21.0,1.326521502,103.93484,S115,S115,S115,Tuas
B8,HDB,,BLK 201/203 BEDOK NORTH STREET 1,C,83846.0,COMMERCIAL & RESIDENTIAL,,,2.5,2.5,,,EAST REGION,BEDOK,4.0,BEDOK NORTH,ROSMAWATI BTE AHMAT,1212507448000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90151,774.4475874701654,23054.783705060523,76.0,1.325881496,103.9282762,S115,S115,S115,Tuas
B80,HDB,,BLK 739A BEDOK RESERVOIR ROAD,C,83942.0,COMMERCIAL & RESIDENTIAL, ,,1.4,1.4,,,EAST REGION,BEDOK,2.0,BEDOK RESERVOIR,ROSMAWATI BTE AHMAT,1213620901000.0,Yap Salleha Binte Abdullah,1571136449000.0,180718-90267,966.1004124244788,33362.90461918411,240.0,1.338268304,103.9233606,S115,S115,S115,Tuas
B81,HDB,,BLK 30A NEW UPPER CHANGI ROAD,C,101711.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,EAST REGION,BEDOK,6.0,BEDOK SOUTH,Rosmawati Bte Ahmat,1489665956000.0,Yap Salleha Binte Abdullah,1571140695000.0,180718-110492,3285.541168761502,220126.34803415983,587.0,1.323211124,103.9349426,S115,S115,S115,Tuas
B83,HDB,,BLK 21A CHAI CHEE ROAD,C,81572.0,RESIDENTIAL, ,,2.5,2.5,,,EAST REGION,BEDOK,3.0,KEMBANGAN,ROSMAWATI BTE AHMAT,1202221719000.0,Yap Salleha Binte Abdullah,1571140560000.0,180718-87559,4061.1676672504695,125788.01175274132,184.0,1.326469014,103.9222713,S115,S115,S115,Tuas
