district_id,longitude,latitude,name_Chinese,name_Pinyin
33605,106.6388,30.4551,广电花园,Guangdianhuayuan
33704,106.7389,31.8711,市环保局,Shihuanbaoju
33704,106.7594,31.8531,巴中中学,Bazhongzhongxue
33704,106.7608,31.8456,职业中学,Zhiyezhongxue
33806,105.4306,28.9583,九狮山,Jiushishan
33806,105.4436,28.9026,小市上码头,Xiaoshishangmatou
33807,105.4322,28.8558,兰田宪桥,Lantianxianqiao
33806,105.4322,28.8989,市环监站,Shihuanjianzhan
33910,104.5969,28.8194,石马中学,Shimazhongxue
33910,104.6225,28.7661,市委,Shiwei
33910,104.6061,28.7867,宜宾四中,Yibinsizhong
33910,104.6417,28.7639,市政府,Shizhengfu
33910,104.5761,28.7158,黄金嘴,Huangjinzui
33910,104.6789,28.7989,沙坪中学,Shapingzhongxue
34005,105.0331,29.5953,市监测站,Shijiancezhan
34001,105.0717,29.5947,东兴区政府,Dongxingquzhengfu
34005,105.0653,29.5817,内江二中,Neijiangerzhong
34005,105.0406,29.5822,内江日报社,Neijiangribaoshe
34104,104.6617,30.1366,莲花山,Lianhuashan
34104,104.6356,30.1506,资阳中学,Ziyangzhongxue
34104,104.6289,30.1377,四三一厂,Sisanyichang
34104,104.6469,30.1142,师范校,Shifanxiao
34104,104.6294,30.1259,区法院,Qufayuan
34209,103.7627,29.5844,牛耳桥,Niuerqiao
34209,103.7506,29.6007,第三水厂,Disanshuichang
34209,103.757,29.5634,监测站,Jiancezhan
34306,103.8416,30.0874,气象局,Qixiangju
34408,102.3419,27.8094,青龙寺,Qinglongsi
34408,102.2714,27.8408,邛海宾馆,Qionghaibinguan
34408,102.2311,27.8953,长安,Changan
34508,103.0109,29.9834,市政府,Shizhengfu
34806,104.4219,31.1208,东山公园,Dongshangongyuan
34806,104.3883,31.1333,西小区,Xixiaoqu
34806,104.4053,31.1167,市检察院,Shijianchayuan
34806,104.3539,31.1108,耐火材料厂,Naihuocailiaochang
34905,105.8945,32.4535,黑石坡,Heishipo
34905,105.8242,32.4429,老城,Laocheng
34905,105.8153,32.4246,南坝,Nanba
34905,105.8624,32.4285,监测站,Jiancezhan
35012,102.743,25.0124,关上,Guanshang
35006,102.821,24.8885,呈贡新区,Chenggongxinqu
35013,102.625,24.9624,西山森林公园,Xishansenlingongyuan
35014,102.728,25.0836,龙泉镇,Longquanzhen
35014,102.722,25.0405,东风东路,Dongfengdonglu
35015,102.681,25.067,金鼎山,Jindingshan
35013,102.638,25.0359,碧鸡广场,Bijiguangchang
35112,100.1542,25.7054,市环境监测站,Shihuanjingjiancezhan
35112,100.2171,25.5811,古城,Gucheng
35309,103.803392,25.534613,烟厂办公区,Yanchangbangongqu
35302,103.541667,25.116667,环境监测站,Huanjingjiancezhan
35609,102.577778,24.369444,东风水库,Dongfengshuiku
35710,101.538,25.0492,经济开发区,Jingjikaifaqu
35911,103.7032,27.3392,监测站,Jiancezhan
35911,103.7225,27.3361,环保局,Huanbaoju
36008,100.0869,23.8822,环保局,Huanbaoju
36008,100.0782,23.8982,气象局,Qixiangju
36304,100.2143,26.8576,西南郊,Xinanjiao
36305,100.2497,26.8802,丽江古城,Lijianggucheng
36305,100.2203,26.8906,市中心,Shizhongxin
36707,107.372285,22.248333,城南新区,Chengnanxinqu
36707,107.3476,22.4137,江州区环保局,Jiangzhouquhuanbaoju
36807,109.384444,24.345833,河西水厂,Hexishuichang
36808,109.41,24.326389,环保监测站,Huanbaojiancezhan
36803,109.42,24.2,四中,Sizhong
36808,109.377222,24.384444,九中,Jiuzhong
36809,109.488278,24.389778,柳东小学,Liudongxiaoxue
36810,109.483889,24.315833,古亭山,Gutingshan
36906,109.2131,23.7208,来宾二中,Laibinerzhong
36906,109.2317,23.7369,来冶招待所,Laiyezhaodaisuo
37013,110.242,25.257,监测站,Jiancezhan
37014,110.308889,25.250833,龙隐小学,Longyinxiaoxue
37005,110.39,25.268,电子科大尧山校区,Dianzikedayaoshanxiaoqu
37106,111.3178,23.475,云盖小学,Yungaixiaoxue
37106,111.289722,23.479167,市环保,Shihuanbao
37107,111.2353,23.415,龙圩,Longwei
37108,111.26,23.4794,龙新,Longxin
37204,111.560833,24.4075,政协大楼,Zhengxiedalou
37204,111.526389,24.417778,环保小区,Huanbaoxiaoqu
37303,109.566944,23.106389,荷城子站,Hechengzizhan
37304,109.604167,23.067222,江南子站,Jiangnanzizhan
37303,109.60138899999998,23.094444,贵城子站,Guichengzizhan
37303,109.568056,23.147778,德智高中,Dezhigaozhong
37512,106.6103,23.9011,监测站,Jiancezhan
37512,106.6527,23.8844,心血站,Xinxuezhan
37603,108.623611,21.966667,市环保站,Shihuanbaozhan
37603,108.598889,21.743056,港区一小,Gangquyixiao
37603,108.651944,21.950556,农科所,Nongkesuo
37711,108.049722,24.695833,环保站,Huanbaozhan
37711,108.096389,24.700833,东仁乐园,Dongrenleyuan
37704,108.096389,24.786111,疾控中心站,Jikongzhongxinzhan
37803,109.153333,21.404167,海滩公园,Haitangongyuan
37803,109.177778,21.425278,北海工业园,Beihaigongyeyuan
37804,109.098056,21.466111,新市环保局,Xinshihuanbaoju
37803,109.225556,21.596111,牛尾岭水库,Niuweilingshuiku
37904,108.3411,21.6158,港沙万,Gangshawan
37903,108.3511,21.7631,港防城镇政府,Gangfangchengzhenzhengfu
37904,108.3506,21.6414,港大海花园,Gangdahaihuayuan
38406,109.5077,18.249083,河东子站,Hedongzizhan
38406,109.496315,18.2683,河西子站,Hexizizhan
38414,110.3239,19.6928,定安县定安环境资源监察大队,Dinganxiandinganhuanjingziyuanjianchadadui
38425,110.57553,19.95073,东寨港,Dongzhaigang
38425,110.31896,20.05955,海南大学,Hainandaxue
38426,110.28317,20.0053,秀英海南医院,Xiuyinghainanyiyuan
38427,110.33755,19.99693,海南师范大学,Hainanshifandaxue
38427,110.33025,20.03565,龙华路环保局宿舍,Longhualuhuanbaojusushe
38426,110.21858,19.92636,石山,Shishan
38406,109.71186000000002,18.290147,海棠湾站,Haitangwanzhan
38406,109.49363999999998,18.22053,鹿回头站,Luhuitouzhan
38406,109.620378,18.224494,亚龙湾站,Yalongwanzhan
38414,110.348611,19.68225,定安县自来水公司站,Dinganxianzilaishuigongsizhan
